"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002009","GO:0002009","morphogenesis of an epithelium","67/1472","452/15025",0.000369850296965457,0.00769095412309139,0.00601987286184154,"CELSR3/CASR/LAMA3/FGFR2/CDC42/EDN1/OPHN1/WNT11/ASB2/HIF1A/BMP7/LAMA1/MET/HOXA5/COBL/AREG/VEGFA/HBEGF/HES1/KDM5B/GNA13/CXCR4/SOX4/VASP/GZF1/LIF/KRT17/DLL4/LAMA5/RARA/EPHA7/AGT/KLF4/SHROOM3/ITGAX/TGFB1I1/BCL10/RHOB/RSPO3/ADM/FREM2/ADAM17/DNAAF1/NODAL/SKI/ITGA5/RYK/SPRY1/FRS2/SMAD3/NKX3-1/CTNNB1/LRG1/RARG/TRAF6/MTHFR/SETD2/SOCS3/MAGI2/WNT7B/AJAP1/FLNA/SRC/NRARP/SMURF1/BRD2/KRT6A",67
"GO:0070306","GO:0070306","lens fiber cell differentiation","10/1472","30/15025",0.000378645779702577,0.00781552937141652,0.00611738055004865,"CDKN1B/KDM5B/ATF4/SKIL/SPRY1/FRS2/SMAD3/PLAAT3/WNT7B/SPRED3",10
"GO:0001701","GO:0001701","in utero embryonic development","55/1472","354/15025",0.000381195069943727,0.0078391148516472,0.00613584140550322,"CASP8/FGFR2/POLB/XAB2/EDN1/YTHDC1/HSD17B2/UPB1/HIF1A/BMP7/ELL/ZFAND5/SUPT6H/VEGFA/HES1/BIRC6/SYF2/UBE2B/GNA13/RBBP6/SBDS/KLF2/LIF/WDR74/ACVR1B/SKIL/KLF4/FURIN/RSPO3/ADM/LATS2/BCL2L11/NODAL/ELF3/BAP1/HEY1/COPS2/NDEL1/SMAD3/CTNNB1/TM4SF1/JUNB/CHST11/CHD7/CEBPB/SP3/TRAF6/FOSL1/SETD2/PHLDA2/SOCS3/MAFF/ZFP36L1/WNT7B/SCO2",55
"GO:0046209","GO:0046209","nitric oxide metabolic process","17/1472","71/15025",0.0003935480618786,0.0080045377695235,0.00626532143075267,"CPS1/PTGS2/EDN1/PTK2B/PTGIS/IL1B/KLF2/TICAM1/GCH1/AGT/KLF4/PTX3/ZC3H12A/SMAD3/CLEC7A/MTARC1/HBB",17
"GO:0044706","GO:0044706","multi-multicellular organism process","33/1472","183/15025",0.000408959498169671,0.00822636701616286,0.0064389518854966,"ABCC8/PTGS2/FBLN1/EDN1/OVGP1/B4GALT1/P2RX1/SLC38A1/VEGFA/IGFBP2/RGS2/SLC2A1/IL1B/FOSB/LIF/RARA/ITGB4/H3-3B/ACVR1B/AGT/ADM/NODAL/TPPP3/ITGA5/FOS/PSG6/JUNB/SP3/FOSL1/THBD/PAPPA/MAFF/PSG4",33
"GO:0032890","GO:0032890","regulation of organic acid transport","16/1472","65/15025",0.000414605875542291,0.00825213765856138,0.00645912311371147,"ATP1A2/EDN1/NTSR1/SLC7A5/SLC38A1/IL1A/RGS2/IL1B/PER2/AGT/THBS1/PTGES/ACSL1/SLC43A2/ERFE/IRS2",16
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","18/1472","78/15025",0.000435685029291066,0.00854955164872927,0.00669191534982275,"F7/SPI1/EDN1/CCL7/NEDD9/RIPOR2/VEGFA/PTK2B/CCR2/TNFSF14/IL6/THBS1/ADAM17/CXCL8/OXSR1/AKIRIN1/C5AR1/ZNF580",18
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane","7/1472","16/15025",0.000440462428292335,0.00855295161279855,0.00669457657378851,"ATP1A2/SLC7A5/SLC38A1/RGS2/PER2/AGT/SLC43A2",7
"GO:1903789","GO:1903789","regulation of amino acid transmembrane transport","7/1472","16/15025",0.000440462428292335,0.00855295161279855,0.00669457657378851,"ATP1A2/SLC7A5/SLC38A1/RGS2/PER2/AGT/SLC43A2",7
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","17/1472","72/15025",0.000468914011478745,0.00901123374472774,0.00705328371531005,"CPS1/PTGS2/EDN1/PTK2B/PTGIS/IL1B/KLF2/TICAM1/GCH1/AGT/KLF4/PTX3/ZC3H12A/SMAD3/CLEC7A/MTARC1/HBB",17
"GO:0086103","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","6/1472","12/15025",0.000480486893995188,0.00917038856244926,0.00717785756566712,"CDC42/EDN1/PDE4D/RGS2/PDE4B/SRC",6
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","16/1472","66/15025",0.000498273348486909,0.00941616443653465,0.00737023155344841,"PTGS2/EDN1/PTK2B/PTGIS/IL1B/KLF2/TICAM1/GCH1/AGT/KLF4/PTX3/ZC3H12A/SMAD3/CLEC7A/MTARC1/HBB",16
"GO:0048738","GO:0048738","cardiac muscle tissue development","33/1472","185/15025",0.000500122855412571,0.00941616443653465,0.00737023155344841,"CACNA1G/JARID2/DSG2/ERBB3/FGFR2/TGFBR3/CDC42/EDN1/SLC9A1/ASB2/BMP7/SMAD7/VEGFA/ID2/RGS2/ADRA1A/DLL4/RARA/KDM6B/AGT/ALPK3/PIM1/MYOCD/SIK1/NRG1/SKI/RUNX1/HEY1/FRS2/CHD7/MSC/ZFPM1/ALPK2",33
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","43/1472","262/15025",0.000506939883916568,0.00951237701369371,0.00744553917756603,"RB1CC1/DGAT2/PYGM/NDST1/SYNJ2/B4GALT1/SORBS1/MIOX/EP300/NTSR1/HAS1/ISYNA1/PRKAG2/PLEK/PTK2B/CD244/NR1D1/SESN2/PER2/GABARAPL1/PMAIP1/SIK1/FOXO1/RANBP2/HK2/PHKG1/MIDN/DDIT4/IRS1/MECP2/CSGALNACT2/PFKFB3/PRKCE/RBKS/PPP1R3B/PTPN2/ERFE/PHLDA2/PPP1R2/IRS2/USP7/SRC/MGAM",43
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","57/1472","375/15025",0.000528053063764644,0.00983755718369473,0.00770006459135323,"TENM1/CYFIP2/PRKCZ/CDC42/CARMIL1/PLEKHG2/EP300/PPM1A/RIOK3/COTL1/TUBB4A/MET/STX1A/CDKN1B/VEGFA/HES1/SPTBN1/PLEK/PTK2B/VASP/THRA/TICAM1/CLIP1/NR1H2/RAF1/H3-3B/KANK4/ARPC5L/SORL1/SMAD6/WARS1/MPP7/ZNF827/BCL2L11/GBP5/NRG1/DYRK1A/TPPP3/SPTBN4/FBLIM1/CDC42EP3/RICTOR/MECP2/PRKCE/TPPP/PTGER4/CLEC7A/ULK1/CDC42EP4/MYADM/TRABD2A/MAPT/SRC/SVIL/CYRIA/IQANK1/DDX3X",57
"GO:0006940","GO:0006940","regulation of smooth muscle contraction","14/1472","54/15025",0.000533095688045184,0.00983755718369473,0.00770006459135323,"TBXA2R/ATP1A2/ATP2B1/PTGS2/EDN1/P2RX1/RGS2/ADRA1A/CHRM3/PLCE1/MYOCD/PROK2/SPHK1/PRKG1",14
